movieId,tmdbId,id,title,overview,popularity,vote_average,vote_count,release_date,runtime,director,poster_path,genres,keywords,cast
135137,257344,257344,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,140.849495,5.6,2513,2015-07-16,105.0,,,"[""Action"", ""Comedy"", ""Science Fiction""]","[""video game"", ""nerd"", ""alien attack"", ""3d"", ""pixels""]",[]
135518,238615,238615,Self/less,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,66.097437,6.3,1091,2015-07-10,116.0,,,"[""Science Fiction"", ""Mystery"", ""Thriller""]","[""lie"", ""immortality"", ""terminal illness"", ""laboratory"", ""cancer"", ""doctor"", ""body-swap"", ""death"", ""rich"", ""false memory"", ""soul transference"", ""rich man"", ""mind transfer"", ""host body"", ""body snatching"", ""eternal""]",[]
135532,274854,274854,The Last Witch Hunter,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",52.612025,5.7,1316,2015-10-21,106.0,,,"[""Fantasy"", ""Action"", ""Adventure""]","[""new york"", ""witch"", ""uprising"", ""witch hunter""]",[]
135536,297761,297761,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",90.23792,5.9,7458,2016-08-02,123.0,,,"[""Action"", ""Adventure"", ""Crime"", ""Fantasy"", ""Science Fiction""]","[""dc comics"", ""shared universe"", ""anti hero"", ""secret mission"", ""villain"", ""superhero"", ""supervillain"", ""dc extended universe""]",[]
135567,47933,47933,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",48.775723,4.9,2491,2016-06-22,120.0,,,"[""Action"", ""Adventure"", ""Science Fiction""]","[""alternate history"", ""alien invasion""]",[]
135569,188927,188927,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",65.352913,6.6,2568,2016-07-07,122.0,,,"[""Action"", ""Adventure"", ""Science Fiction""]","[""sequel"", ""stranded"", ""hatred"", ""space opera""]",[]
135861,214756,214756,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",68.734513,6.2,2463,2015-06-25,115.0,,,"[""Comedy""]","[""sperm bank"", ""sequel"", ""buddy"", ""courthouse"", ""teddy bear"", ""aftercreditsstinger"", ""toy comes to life"", ""married""]",[]
135887,211672,211672,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",875.581305,6.4,4571,2015-06-17,91.0,,,"[""Family"", ""Animation"", ""Adventure"", ""Comedy""]","[""assistant"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""evil mastermind"", ""minions"", ""3d""]",[]
136016,105864,105864,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,51.692953,6.6,1736,2015-11-14,93.0,,,"[""Adventure"", ""Animation"", ""Family""]","[""tyrannosaurus rex"", ""friends"", ""alternate history"", ""dinosaur"", ""fear"", ""storm"", ""nature"", ""human"", ""journey""]",[]
136020,206647,206647,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",107.376788,6.3,4466,2015-10-26,148.0,,,"[""Action"", ""Adventure"", ""Crime""]","[""spy"", ""based on novel"", ""secret agent"", ""sequel"", ""mi6"", ""british secret service"", ""united kingdom""]",[]
136562,321697,321697,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",53.670525,6.8,1573,2015-10-09,122.0,,,"[""Drama"", ""History""]","[""biography"", ""computer"", ""father daughter relationship"", ""apple computer"", ""steve jobs"", ""based on true events""]",[]
136864,209112,209112,Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",155.790452,5.7,7004,2016-03-23,151.0,,,"[""Action"", ""Adventure"", ""Fantasy""]","[""dc comics"", ""vigilante"", ""superhero"", ""based on comic book"", ""revenge"", ""super powers"", ""clark kent"", ""bruce wayne"", ""dc extended universe""]",[]
137857,278927,278927,The Jungle Book,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",94.199316,6.7,2892,2016-04-07,106.0,,,"[""Family"", ""Adventure"", ""Drama"", ""Fantasy""]","[""based on novel"", ""snake"", ""wolf"", ""elephant"", ""tiger"", ""feral child"", ""panther"", ""remake"", ""bear"", ""jungle"", ""talking animal"", ""orphan"", ""animal"", ""talking to animals""]",[]
138036,203801,203801,The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",48.744209,7.1,2265,2015-08-13,116.0,,,"[""Comedy"", ""Action"", ""Adventure""]","[""spy"", ""cold war"", ""remake"", ""based on tv series"", ""buddy cop"", ""russian spy"", ""american spy""]",[]
139385,281957,281957,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",100.635882,7.3,6396,2015-12-25,156.0,,,"[""Western"", ""Drama"", ""Adventure"", ""Thriller""]","[""father son relationship"", ""rape"", ""based on novel"", ""mountains"", ""winter"", ""grizzly bear"", ""wilderness"", ""frontier"", ""revenge"", ""murder"", ""native american"", ""survival"", ""bear"", ""snow"", ""violence"", ""animal death"", ""bear attack"", ""death of son"", ""based on true events"", ""fur trapper""]",[]
139642,307081,307081,Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",65.364452,7.3,2067,2015-06-15,123.0,,,"[""Action"", ""Drama""]","[""sport""]",[]
139644,273481,273481,Sicario,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",55.424027,7.2,2416,2015-09-17,121.0,,,"[""Action"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller""]","[""mexico"", ""cia"", ""smoking"", ""texas"", ""fbi"", ""murder"", ""dirty cop"", ""soccer"", ""drug"", ""fbi agent"", ""night vision"", ""death of daughter"", ""tunnel"", ""el paso"", ""moral dilemma"", ""death of wife"", ""mexican cartel""]",[]
140110,257211,257211,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",53.114573,7.1,1881,2015-09-24,121.0,,,"[""Comedy""]","[""intern"", ""woman director""]",[]
140174,264644,264644,Room,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,66.11334,8.1,2757,2015-10-16,117.0,,,"[""Drama"", ""Thriller""]","[""based on novel"", ""carpet"", ""isolation"", ""kidnapping"", ""imprisonment"", ""grandparents"", ""escape"", ""hospital"", ""dog"", ""captive"", ""mother son relationship"", ""shed"", ""skylight""]",[]
140267,310131,310131,The Witch,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",50.319662,6.3,1434,2016-02-19,92.0,,,"[""Mystery"", ""Horror""]","[""witch"", ""new england"", ""17th century""]",[]
140715,277216,277216,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",61.76233,7.7,1355,2015-08-13,147.0,,,"[""Drama"", ""Music""]","[""brother brother relationship"", ""aids"", ""police brutality"", ""rap music"", ""hip-hop"", ""wife husband relationship"", ""vandalism"", ""drug dealer"", ""nightclub"", ""freedom of speech"", ""protest"", ""rapper"", ""recording contract"", ""from rags to riches"", ""assault"", ""terminal illness"", ""road trip"", ""based on true story"", ""feud"", ""gang"", ""marijuana"", ""police chase"", ""hospital"", ""racism"", ""los angeles"", ""gangster"", ""racial slur"", ""mother son relationship"", ""no opening credits"", ""wrongful arrest"", ""death of brother"", ""milwaukee wisconsin"", ""police raid"", ""police harassment"", ""detroit michigan"", ""duringcreditsstinger"", ""gangster rap"", ""record company"", ""1980s"", ""music tour"", ""reference to rodney king"", ""intimidation by police"", ""los angeles riots"", ""compton california""]",[]
142448,253412,253412,Everest,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",60.246978,6.7,1772,2015-09-10,121.0,,,"[""Adventure"", ""Drama""]","[""mountains"", ""snow storm"", ""hiking"", ""climbing"", ""snow"", ""death"", ""blizzard"", ""mountain climbing"", ""based on true events"", ""mount everest"", ""3d""]",[]
